column1	column2	column3	column4	column5	column6
data20880-1	data20880-2	data20880-3	data20880-4	data20880-5	data20880-6
data20881-1	data20881-2	data20881-3	data20881-4	data20881-5	data20881-6
data20882-1	data20882-2	data20882-3	data20882-4	data20882-5	data20882-6
data20883-1	data20883-2	data20883-3	data20883-4	data20883-5	data20883-6
data20884-1	data20884-2	data20884-3	data20884-4	data20884-5	data20884-6
data20885-1	data20885-2	data20885-3	data20885-4	data20885-5	data20885-6
data20886-1	data20886-2	data20886-3	data20886-4	data20886-5	data20886-6
data20887-1	data20887-2	data20887-3	data20887-4	data20887-5	data20887-6
data20888-1	data20888-2	data20888-3	data20888-4	data20888-5	data20888-6
data20889-1	data20889-2	data20889-3	data20889-4	data20889-5	data20889-6
data20890-1	data20890-2	data20890-3	data20890-4	data20890-5	data20890-6
data20891-1	data20891-2	data20891-3	data20891-4	data20891-5	data20891-6
data20892-1	data20892-2	data20892-3	data20892-4	data20892-5	data20892-6
data20893-1	data20893-2	data20893-3	data20893-4	data20893-5	data20893-6
data20894-1	data20894-2	data20894-3	data20894-4	data20894-5	data20894-6
data20895-1	data20895-2	data20895-3	data20895-4	data20895-5	data20895-6
data20896-1	data20896-2	data20896-3	data20896-4	data20896-5	data20896-6
data20897-1	data20897-2	data20897-3	data20897-4	data20897-5	data20897-6
data20898-1	data20898-2	data20898-3	data20898-4	data20898-5	data20898-6
data20899-1	data20899-2	data20899-3	data20899-4	data20899-5	data20899-6
data20900-1	data20900-2	data20900-3	data20900-4	data20900-5	data20900-6
data20901-1	data20901-2	data20901-3	data20901-4	data20901-5	data20901-6
data20902-1	data20902-2	data20902-3	data20902-4	data20902-5	data20902-6
data20903-1	data20903-2	data20903-3	data20903-4	data20903-5	data20903-6
data20904-1	data20904-2	data20904-3	data20904-4	data20904-5	data20904-6
data20905-1	data20905-2	data20905-3	data20905-4	data20905-5	data20905-6
data20906-1	data20906-2	data20906-3	data20906-4	data20906-5	data20906-6
data20907-1	data20907-2	data20907-3	data20907-4	data20907-5	data20907-6
data20908-1	data20908-2	data20908-3	data20908-4	data20908-5	data20908-6
data20909-1	data20909-2	data20909-3	data20909-4	data20909-5	data20909-6
data20910-1	data20910-2	data20910-3	data20910-4	data20910-5	data20910-6
data20911-1	data20911-2	data20911-3	data20911-4	data20911-5	data20911-6
data20912-1	data20912-2	data20912-3	data20912-4	data20912-5	data20912-6
data20913-1	data20913-2	data20913-3	data20913-4	data20913-5	data20913-6
data20914-1	data20914-2	data20914-3	data20914-4	data20914-5	data20914-6
data20915-1	data20915-2	data20915-3	data20915-4	data20915-5	data20915-6
data20916-1	data20916-2	data20916-3	data20916-4	data20916-5	data20916-6
data20917-1	data20917-2	data20917-3	data20917-4	data20917-5	data20917-6
data20918-1	data20918-2	data20918-3	data20918-4	data20918-5	data20918-6
data20919-1	data20919-2	data20919-3	data20919-4	data20919-5	data20919-6
data20920-1	data20920-2	data20920-3	data20920-4	data20920-5	data20920-6
data20921-1	data20921-2	data20921-3	data20921-4	data20921-5	data20921-6
data20922-1	data20922-2	data20922-3	data20922-4	data20922-5	data20922-6
data20923-1	data20923-2	data20923-3	data20923-4	data20923-5	data20923-6
data20924-1	data20924-2	data20924-3	data20924-4	data20924-5	data20924-6
data20925-1	data20925-2	data20925-3	data20925-4	data20925-5	data20925-6
data20926-1	data20926-2	data20926-3	data20926-4	data20926-5	data20926-6
data20927-1	data20927-2	data20927-3	data20927-4	data20927-5	data20927-6
data20928-1	data20928-2	data20928-3	data20928-4	data20928-5	data20928-6
data20929-1	data20929-2	data20929-3	data20929-4	data20929-5	data20929-6
data20930-1	data20930-2	data20930-3	data20930-4	data20930-5	data20930-6
data20931-1	data20931-2	data20931-3	data20931-4	data20931-5	data20931-6
data20932-1	data20932-2	data20932-3	data20932-4	data20932-5	data20932-6
data20933-1	data20933-2	data20933-3	data20933-4	data20933-5	data20933-6
data20934-1	data20934-2	data20934-3	data20934-4	data20934-5	data20934-6
data20935-1	data20935-2	data20935-3	data20935-4	data20935-5	data20935-6
data20936-1	data20936-2	data20936-3	data20936-4	data20936-5	data20936-6
data20937-1	data20937-2	data20937-3	data20937-4	data20937-5	data20937-6
data20938-1	data20938-2	data20938-3	data20938-4	data20938-5	data20938-6
data20939-1	data20939-2	data20939-3	data20939-4	data20939-5	data20939-6
data20940-1	data20940-2	data20940-3	data20940-4	data20940-5	data20940-6
data20941-1	data20941-2	data20941-3	data20941-4	data20941-5	data20941-6
data20942-1	data20942-2	data20942-3	data20942-4	data20942-5	data20942-6
data20943-1	data20943-2	data20943-3	data20943-4	data20943-5	data20943-6
data20944-1	data20944-2	data20944-3	data20944-4	data20944-5	data20944-6
data20945-1	data20945-2	data20945-3	data20945-4	data20945-5	data20945-6
data20946-1	data20946-2	data20946-3	data20946-4	data20946-5	data20946-6
data20947-1	data20947-2	data20947-3	data20947-4	data20947-5	data20947-6
data20948-1	data20948-2	data20948-3	data20948-4	data20948-5	data20948-6
data20949-1	data20949-2	data20949-3	data20949-4	data20949-5	data20949-6
data20950-1	data20950-2	data20950-3	data20950-4	data20950-5	data20950-6
data20951-1	data20951-2	data20951-3	data20951-4	data20951-5	data20951-6
data20952-1	data20952-2	data20952-3	data20952-4	data20952-5	data20952-6
data20953-1	data20953-2	data20953-3	data20953-4	data20953-5	data20953-6
data20954-1	data20954-2	data20954-3	data20954-4	data20954-5	data20954-6
data20955-1	data20955-2	data20955-3	data20955-4	data20955-5	data20955-6
data20956-1	data20956-2	data20956-3	data20956-4	data20956-5	data20956-6
data20957-1	data20957-2	data20957-3	data20957-4	data20957-5	data20957-6
data20958-1	data20958-2	data20958-3	data20958-4	data20958-5	data20958-6
data20959-1	data20959-2	data20959-3	data20959-4	data20959-5	data20959-6
data20960-1	data20960-2	data20960-3	data20960-4	data20960-5	data20960-6
data20961-1	data20961-2	data20961-3	data20961-4	data20961-5	data20961-6
data20962-1	data20962-2	data20962-3	data20962-4	data20962-5	data20962-6
data20963-1	data20963-2	data20963-3	data20963-4	data20963-5	data20963-6
data20964-1	data20964-2	data20964-3	data20964-4	data20964-5	data20964-6
data20965-1	data20965-2	data20965-3	data20965-4	data20965-5	data20965-6
data20966-1	data20966-2	data20966-3	data20966-4	data20966-5	data20966-6
data20967-1	data20967-2	data20967-3	data20967-4	data20967-5	data20967-6
data20968-1	data20968-2	data20968-3	data20968-4	data20968-5	data20968-6
data20969-1	data20969-2	data20969-3	data20969-4	data20969-5	data20969-6
data20970-1	data20970-2	data20970-3	data20970-4	data20970-5	data20970-6
data20971-1	data20971-2	data20971-3	data20971-4	data20971-5	data20971-6
data20972-1	data20972-2	data20972-3	data20972-4	data20972-5	data20972-6
data20973-1	data20973-2	data20973-3	data20973-4	data20973-5	data20973-6
data20974-1	data20974-2	data20974-3	data20974-4	data20974-5	data20974-6
data20975-1	data20975-2	data20975-3	data20975-4	data20975-5	data20975-6
data20976-1	data20976-2	data20976-3	data20976-4	data20976-5	data20976-6
data20977-1	data20977-2	data20977-3	data20977-4	data20977-5	data20977-6
data20978-1	data20978-2	data20978-3	data20978-4	data20978-5	data20978-6
data20979-1	data20979-2	data20979-3	data20979-4	data20979-5	data20979-6
data20980-1	data20980-2	data20980-3	data20980-4	data20980-5	data20980-6
data20981-1	data20981-2	data20981-3	data20981-4	data20981-5	data20981-6
data20982-1	data20982-2	data20982-3	data20982-4	data20982-5	data20982-6
data20983-1	data20983-2	data20983-3	data20983-4	data20983-5	data20983-6
data20984-1	data20984-2	data20984-3	data20984-4	data20984-5	data20984-6
data20985-1	data20985-2	data20985-3	data20985-4	data20985-5	data20985-6
data20986-1	data20986-2	data20986-3	data20986-4	data20986-5	data20986-6
data20987-1	data20987-2	data20987-3	data20987-4	data20987-5	data20987-6
data20988-1	data20988-2	data20988-3	data20988-4	data20988-5	data20988-6
data20989-1	data20989-2	data20989-3	data20989-4	data20989-5	data20989-6
data20990-1	data20990-2	data20990-3	data20990-4	data20990-5	data20990-6
data20991-1	data20991-2	data20991-3	data20991-4	data20991-5	data20991-6
data20992-1	data20992-2	data20992-3	data20992-4	data20992-5	data20992-6
data20993-1	data20993-2	data20993-3	data20993-4	data20993-5	data20993-6
data20994-1	data20994-2	data20994-3	data20994-4	data20994-5	data20994-6
data20995-1	data20995-2	data20995-3	data20995-4	data20995-5	data20995-6
data20996-1	data20996-2	data20996-3	data20996-4	data20996-5	data20996-6
data20997-1	data20997-2	data20997-3	data20997-4	data20997-5	data20997-6
data20998-1	data20998-2	data20998-3	data20998-4	data20998-5	data20998-6
data20999-1	data20999-2	data20999-3	data20999-4	data20999-5	data20999-6
data21000-1	data21000-2	data21000-3	data21000-4	data21000-5	data21000-6
data21001-1	data21001-2	data21001-3	data21001-4	data21001-5	data21001-6
data21002-1	data21002-2	data21002-3	data21002-4	data21002-5	data21002-6
data21003-1	data21003-2	data21003-3	data21003-4	data21003-5	data21003-6
data21004-1	data21004-2	data21004-3	data21004-4	data21004-5	data21004-6
data21005-1	data21005-2	data21005-3	data21005-4	data21005-5	data21005-6
data21006-1	data21006-2	data21006-3	data21006-4	data21006-5	data21006-6
data21007-1	data21007-2	data21007-3	data21007-4	data21007-5	data21007-6
data21008-1	data21008-2	data21008-3	data21008-4	data21008-5	data21008-6
data21009-1	data21009-2	data21009-3	data21009-4	data21009-5	data21009-6
data21010-1	data21010-2	data21010-3	data21010-4	data21010-5	data21010-6
data21011-1	data21011-2	data21011-3	data21011-4	data21011-5	data21011-6
data21012-1	data21012-2	data21012-3	data21012-4	data21012-5	data21012-6
data21013-1	data21013-2	data21013-3	data21013-4	data21013-5	data21013-6
data21014-1	data21014-2	data21014-3	data21014-4	data21014-5	data21014-6
data21015-1	data21015-2	data21015-3	data21015-4	data21015-5	data21015-6
data21016-1	data21016-2	data21016-3	data21016-4	data21016-5	data21016-6
data21017-1	data21017-2	data21017-3	data21017-4	data21017-5	data21017-6
data21018-1	data21018-2	data21018-3	data21018-4	data21018-5	data21018-6
data21019-1	data21019-2	data21019-3	data21019-4	data21019-5	data21019-6
data21020-1	data21020-2	data21020-3	data21020-4	data21020-5	data21020-6
data21021-1	data21021-2	data21021-3	data21021-4	data21021-5	data21021-6
data21022-1	data21022-2	data21022-3	data21022-4	data21022-5	data21022-6
data21023-1	data21023-2	data21023-3	data21023-4	data21023-5	data21023-6
data21024-1	data21024-2	data21024-3	data21024-4	data21024-5	data21024-6
data21025-1	data21025-2	data21025-3	data21025-4	data21025-5	data21025-6
data21026-1	data21026-2	data21026-3	data21026-4	data21026-5	data21026-6
data21027-1	data21027-2	data21027-3	data21027-4	data21027-5	data21027-6
data21028-1	data21028-2	data21028-3	data21028-4	data21028-5	data21028-6
data21029-1	data21029-2	data21029-3	data21029-4	data21029-5	data21029-6
data21030-1	data21030-2	data21030-3	data21030-4	data21030-5	data21030-6
data21031-1	data21031-2	data21031-3	data21031-4	data21031-5	data21031-6
data21032-1	data21032-2	data21032-3	data21032-4	data21032-5	data21032-6
data21033-1	data21033-2	data21033-3	data21033-4	data21033-5	data21033-6
data21034-1	data21034-2	data21034-3	data21034-4	data21034-5	data21034-6
data21035-1	data21035-2	data21035-3	data21035-4	data21035-5	data21035-6
data21036-1	data21036-2	data21036-3	data21036-4	data21036-5	data21036-6
data21037-1	data21037-2	data21037-3	data21037-4	data21037-5	data21037-6
data21038-1	data21038-2	data21038-3	data21038-4	data21038-5	data21038-6
data21039-1	data21039-2	data21039-3	data21039-4	data21039-5	data21039-6
data21040-1	data21040-2	data21040-3	data21040-4	data21040-5	data21040-6
data21041-1	data21041-2	data21041-3	data21041-4	data21041-5	data21041-6
data21042-1	data21042-2	data21042-3	data21042-4	data21042-5	data21042-6
data21043-1	data21043-2	data21043-3	data21043-4	data21043-5	data21043-6
data21044-1	data21044-2	data21044-3	data21044-4	data21044-5	data21044-6
data21045-1	data21045-2	data21045-3	data21045-4	data21045-5	data21045-6
data21046-1	data21046-2	data21046-3	data21046-4	data21046-5	data21046-6
data21047-1	data21047-2	data21047-3	data21047-4	data21047-5	data21047-6
data21048-1	data21048-2	data21048-3	data21048-4	data21048-5	data21048-6
data21049-1	data21049-2	data21049-3	data21049-4	data21049-5	data21049-6
data21050-1	data21050-2	data21050-3	data21050-4	data21050-5	data21050-6
data21051-1	data21051-2	data21051-3	data21051-4	data21051-5	data21051-6
data21052-1	data21052-2	data21052-3	data21052-4	data21052-5	data21052-6
data21053-1	data21053-2	data21053-3	data21053-4	data21053-5	data21053-6
data21054-1	data21054-2	data21054-3	data21054-4	data21054-5	data21054-6
data21055-1	data21055-2	data21055-3	data21055-4	data21055-5	data21055-6
data21056-1	data21056-2	data21056-3	data21056-4	data21056-5	data21056-6
data21057-1	data21057-2	data21057-3	data21057-4	data21057-5	data21057-6
data21058-1	data21058-2	data21058-3	data21058-4	data21058-5	data21058-6
data21059-1	data21059-2	data21059-3	data21059-4	data21059-5	data21059-6
data21060-1	data21060-2	data21060-3	data21060-4	data21060-5	data21060-6
data21061-1	data21061-2	data21061-3	data21061-4	data21061-5	data21061-6
data21062-1	data21062-2	data21062-3	data21062-4	data21062-5	data21062-6
data21063-1	data21063-2	data21063-3	data21063-4	data21063-5	data21063-6
data21064-1	data21064-2	data21064-3	data21064-4	data21064-5	data21064-6
data21065-1	data21065-2	data21065-3	data21065-4	data21065-5	data21065-6
data21066-1	data21066-2	data21066-3	data21066-4	data21066-5	data21066-6
data21067-1	data21067-2	data21067-3	data21067-4	data21067-5	data21067-6
data21068-1	data21068-2	data21068-3	data21068-4	data21068-5	data21068-6
data21069-1	data21069-2	data21069-3	data21069-4	data21069-5	data21069-6
data21070-1	data21070-2	data21070-3	data21070-4	data21070-5	data21070-6
data21071-1	data21071-2	data21071-3	data21071-4	data21071-5	data21071-6
data21072-1	data21072-2	data21072-3	data21072-4	data21072-5	data21072-6
data21073-1	data21073-2	data21073-3	data21073-4	data21073-5	data21073-6
data21074-1	data21074-2	data21074-3	data21074-4	data21074-5	data21074-6
data21075-1	data21075-2	data21075-3	data21075-4	data21075-5	data21075-6
data21076-1	data21076-2	data21076-3	data21076-4	data21076-5	data21076-6
data21077-1	data21077-2	data21077-3	data21077-4	data21077-5	data21077-6
data21078-1	data21078-2	data21078-3	data21078-4	data21078-5	data21078-6
data21079-1	data21079-2	data21079-3	data21079-4	data21079-5	data21079-6
data21080-1	data21080-2	data21080-3	data21080-4	data21080-5	data21080-6
data21081-1	data21081-2	data21081-3	data21081-4	data21081-5	data21081-6
data21082-1	data21082-2	data21082-3	data21082-4	data21082-5	data21082-6
data21083-1	data21083-2	data21083-3	data21083-4	data21083-5	data21083-6
data21084-1	data21084-2	data21084-3	data21084-4	data21084-5	data21084-6
data21085-1	data21085-2	data21085-3	data21085-4	data21085-5	data21085-6
data21086-1	data21086-2	data21086-3	data21086-4	data21086-5	data21086-6
data21087-1	data21087-2	data21087-3	data21087-4	data21087-5	data21087-6
data21088-1	data21088-2	data21088-3	data21088-4	data21088-5	data21088-6
data21089-1	data21089-2	data21089-3	data21089-4	data21089-5	data21089-6
data21090-1	data21090-2	data21090-3	data21090-4	data21090-5	data21090-6
data21091-1	data21091-2	data21091-3	data21091-4	data21091-5	data21091-6
data21092-1	data21092-2	data21092-3	data21092-4	data21092-5	data21092-6
data21093-1	data21093-2	data21093-3	data21093-4	data21093-5	data21093-6
data21094-1	data21094-2	data21094-3	data21094-4	data21094-5	data21094-6
data21095-1	data21095-2	data21095-3	data21095-4	data21095-5	data21095-6
data21096-1	data21096-2	data21096-3	data21096-4	data21096-5	data21096-6
data21097-1	data21097-2	data21097-3	data21097-4	data21097-5	data21097-6
data21098-1	data21098-2	data21098-3	data21098-4	data21098-5	data21098-6
data21099-1	data21099-2	data21099-3	data21099-4	data21099-5	data21099-6
data21100-1	data21100-2	data21100-3	data21100-4	data21100-5	data21100-6
data21101-1	data21101-2	data21101-3	data21101-4	data21101-5	data21101-6
data21102-1	data21102-2	data21102-3	data21102-4	data21102-5	data21102-6
data21103-1	data21103-2	data21103-3	data21103-4	data21103-5	data21103-6
data21104-1	data21104-2	data21104-3	data21104-4	data21104-5	data21104-6
data21105-1	data21105-2	data21105-3	data21105-4	data21105-5	data21105-6
data21106-1	data21106-2	data21106-3	data21106-4	data21106-5	data21106-6
data21107-1	data21107-2	data21107-3	data21107-4	data21107-5	data21107-6
data21108-1	data21108-2	data21108-3	data21108-4	data21108-5	data21108-6
data21109-1	data21109-2	data21109-3	data21109-4	data21109-5	data21109-6
data21110-1	data21110-2	data21110-3	data21110-4	data21110-5	data21110-6
data21111-1	data21111-2	data21111-3	data21111-4	data21111-5	data21111-6
data21112-1	data21112-2	data21112-3	data21112-4	data21112-5	data21112-6
data21113-1	data21113-2	data21113-3	data21113-4	data21113-5	data21113-6
data21114-1	data21114-2	data21114-3	data21114-4	data21114-5	data21114-6
data21115-1	data21115-2	data21115-3	data21115-4	data21115-5	data21115-6
data21116-1	data21116-2	data21116-3	data21116-4	data21116-5	data21116-6
